sentence_id	sentence	locale	reason
c0883306a7b1b813b8642236cb46d605474cc82fe4b30a8b50dfec7cf2f91886	อรุณเบิกฟ้า - นราวดี	th	difficult-pronounce
b4ae4c5af05162f65fbb392a6622f3ed7228de9ff03a9de25f4c673fe02c9bab	วันเดียว - สุภาวดี	th	difficult-pronounce
b132f96472e4dd49cfaef63a8a542d116fe1eee05f2f6d0c771db6c4fe6736c4	อธิราชา - ทมยันตี	th	difficult-pronounce
bcdf6f7ea88461f6c4774ebb5dbad33d9d2a249425d0ab583e98f9f17262d4d9	สักวันหนึ่ง - สุฟ้า	th	difficult-pronounce
c288f7df51901f85d95541aed69c38cf24435780e0b7f4122f667a2c9d13e6ac	สนล้อลม - ช่อมณี	th	difficult-pronounce
b1cf1a242736a27b8236fbc0f4c099a0d904ae9f809b8285c21a7c367ae64b12	สาปสมิง - เทอด ธรณินทร์	th	difficult-pronounce
be0d8c6f2ec937804e2a7ca9393b895e5e16afba08ba05bb136bc3898b750262	วังวารี - โสภี พรรณราย	th	difficult-pronounce
c987738b6b286768caafcd943b41db3771b629e4b116ec185ea6ee7612afa012	สายใยพิศวง - แพรดาว	th	difficult-pronounce
a6fde0c878c05d51bab2938fe854a953d88e1c9670b69d5c82a66a28f685f109	แสนพยศ - มธุรส	th	difficult-pronounce
c2a0c78d38f472804a262ba9e268caada79b2d47cb2a817e35a327e660254a9d	หัวใจริษยา - สราญรส	th	difficult-pronounce
c37a925fe3e46df8ba11da31193ff7d2a19a349a15d55ec474aa249ff5f93a94	อุแง๊ะ	th	grammar-or-spelling
c561d4f1b99364f25fffc922adfad077cd6aba84ee7eb3a76bae55c8957a53fc	หลงทางรัก - พัดชา	th	difficult-pronounce
b48a6975b67dcf8460b362007b03705ac2ef53ed0e4dfef2e8ba08512a488204	โรงเรียนให้นักรียนประถมหยุดเรียน	th	grammar-or-spelling
c02a894817f6868b7d56f2cbbc0e926ba42e80434e0f15ab0a533109ae42afe2	โสเภณีลอยฟ้า - นันทนา วีระชน	th	difficult-pronounce
c0f817c743d826ef3bf7561511beb23f82c4ab6aee36a5c729e700d0d32106aa	ศัตรูคู่สร้าง - กมลนารีย์	th	difficult-pronounce
bdc4ddf61c2589f724e1e7b123fd7aedfdd8754517b952630fffeadb1625547d	หัวใจในม่านหมอก - วลัย นวาระ	th	difficult-pronounce
cb1795c4eafe8c3f470ca756620e407722728ab30fa81df9d6a698f2d678c2af	ไปสู่หาบัณทิต ค่ำเช้า	th	grammar-or-spelling
c2ab01af733f2634bc363fdf46051be6c6476b565601381fa6fb3f45b74bb55e	อรุณสวัสดิ์ - จุลลดา ภักดีภูมินทร์	th	difficult-pronounce
cf2cc8377ac1f798fc5038a79097c2500e58a47ce0af3135894d00761257d278	หัวใจดื้อ - วลัย นวาระ	th	difficult-pronounce
bf409e00842a5a5764c0c947e880561f0b11c3081cc81b0264bf7fce72b96f7a	สร้อยฟ้าขายตัว - ชอุ่ม ปัญจพรรค์	th	difficult-pronounce
c93f615913d193768d72df8bf2579238fddb970fcb7d010c63355b55bd0af5c3	วาสนา - สุภาวดี	th	difficult-pronounce
b4775b860e8a4aa2cddd628c3cddeb09fcc981e7dc6d248f558e000e18df6644	อีสา-รวีช่วงโชติ - สีฟ้า	th	difficult-pronounce
b93bff0548d80edd67cc71978233dce87eed870be398685e6097311ce24ac972	สารวัตรเถื่อน - วสิษฐ เดชกุญชร	th	difficult-pronounce
d5b70b8d204e298626e12f4a64eed952347bb4f4c239c1da0860d8f04a6f81e5	สร้อยแสงจันทร์ - พงศกร	th	difficult-pronounce
c9696687ef34a706addef1aa0cf76b86c659486a8d22052b03e3038e5e3bb937	สูรย์สิ้นแสง - บุษยมาส	th	difficult-pronounce
c961f5f977a9ab0d47618094e271ac0b0dbe2aa900661b847d81467ed2e4581a	เลธิการสหประชาชาติ	th	grammar-or-spelling
d477e0c5b04eacec9c06c0339e9d3228e6b3b4e2caa696a2871ce234c914a825	วิศวกรเหมือนแร่	th	grammar-or-spelling
cf3ab73b382519c84a832ac201622115bbf074fec2f47eba6e56e2a929d35a06	หุ้นส่วนหัวใจ - นันทนา วีระชน	th	difficult-pronounce
c6a773d06689ec42081e68ab116f24c3ba0ac21c5c22ada3a6d68f31f751c6dc	วิวาห์สนธยา - อิสย่าห์	th	difficult-pronounce
cc4f730e637ede5427e5e170ccfd3300f1676f4d278263428e730e34769d8c87	ศีรษะมาร - จินตวีร์ วิวัธน์	th	difficult-pronounce
d6654f42048454fc0ce3869b4ab6331a98aff123b6fd34731a6e3d800886ee4c	วงศาคณาญาติ - ว วินิจฉัยกุล	th	difficult-pronounce
d65446507d8367c9a3e2b3ea0db705b9b44feb31980ec9386362c94bf673a619	วิญญาณพิศวาส - ตรี อภิรุม	th	difficult-pronounce
d8e22612fe9e3b4b8eb913719ccac9e69e405fcad42cbaa8a301e9015f44326b	โศรดาพลัดถิ่น - ชอุ่ม ปํญจพรรค์	th	difficult-pronounce
c51c37f776a1f6f1d9d94ce1e48f4a1020616f1ea8bc7be152c396eca53b9cd9	เหลี่ยมกุหลาบ - กฤษณา อโศกสิน	th	difficult-pronounce
d2b011bd37859034115104283c3862500c89934bc8f1de06b04063e7de462bd4	อดีตรักไม่เคยลืม - ประดิษฐา	th	difficult-pronounce
dbea798248532c23c5e7ad7d3afed8821369f29b0f3a04ada592fa5968f152ea	อุบัติเหตุ - กนกเรขา	th	difficult-pronounce
dd22f4f29b4244e68a87b3584a7c609ac7fedf725312fdc97a2bf605c77df429	ผู้ชุมนุมชูป้ายอยู่บริเวณหน้าศาลอาญา ถนนรัชาดาภิเษก	th	grammar-or-spelling
e9b1b70c7c2bc9368b78903b14537601a6d8a936d00c5e924f162a5c043dc359	อัญมณี - แกมกาญจน์ ศุภวรรณ	th	difficult-pronounce
b5cd0e3a90a8c9da4fde1fbbb5e9e808c3fec68c4aebc75b8b4be51251854989	แวววัน - โบตั๋น	th	difficult-pronounce
e9d84af77f84f4778d1111e0d7db9fd02b2b9e12175452cfc0593b94cf571ec3	สนิมสังคม - เพ็ญแข วงศ์สง่า	th	difficult-pronounce
defa145b63ff4ff3cdcb834364622ccd2f428a858470f6ef4e42c9834f41e68d	หัวใจนี้ใครครอง - นาวิกา	th	difficult-pronounce
d1ec4a40e13dfa496d291023ec327474e75f964ff87e03c7c67890f08bf2797f	หนามดอกไม้ - กฤษณา อโศกสิน	th	difficult-pronounce
d0360361c4758f09dc053debfa97009bb4bf96f5e30995973d5e9fc6060498aa	วสันต์ลีลา - แก้วเก้า	th	difficult-pronounce
c9000efa72ac323df6a656ea120745642fcc3861185dbb3b68ee58a9f9f3b9fd	ไวษณวี - ทมยันตี	th	difficult-pronounce
eb152d0caf46a680e39965230e233bb7c0c23b81252747527858c9f0eb84aa8f	วันที่เราพบกัน - อาริตา	th	difficult-pronounce
ec62ee2387b4192a377eae4e68d7147cda3accd3cf121dac627585ab848d25c9	สาปไฟ - ทัศนีย์ สีทอง	th	difficult-pronounce
e76d1e3d34430876cb492f4db0d55b3f232189db07e4875e7b5535525edf6314	วิมานดิน - วราภา	th	difficult-pronounce
d8dd87b622576a81628caf728361e576f333c93ee489682eb8ffd55facd53121	สวรรค์เหิน - จามรี พรรณชมพู	th	difficult-pronounce
e8a73b2b7ce3622359e541a150b659fc2b9076109b242d0d1cbceb59f2c187c7	วายร้ายยอดรัก - กันยามาส	th	difficult-pronounce
e65c278ad283e16df0e63251884cf39016d5b8c1c50142b8d510b2ce307f479d	หนี้เสน่หา - เกตุวดี	th	difficult-pronounce
d73d209a0663e3975938d6c827b5fab90425de142aa884dc46d068716d5574fa	สุริยวรมัน - ทมยันตี	th	difficult-pronounce
e6227b3631d87fd687774e525efc5e5539ea9b640309654b6cb2d9b6e48b9916	เศรษฐีตีนเปล่า - ว วินิจฉัยกุล	th	difficult-pronounce
e12bf9691142d44fa8fc8ef061277a0648c0917b14fb2b5b6a74d3a98adbd6ca	สาวหลงยุค - พงศกร	th	difficult-pronounce
e5ab8c0c89e6907172f95761fd278fec4ff54f2be15dbebf3d0ef1212dc99c99	สัญญามาร - มณีบุษย์	th	difficult-pronounce
eefd832c753f28780f567735bd261555a57f687006cfd141f6126f8e8de5389a	สี่ห้องหัวใจ - นทีทม	th	difficult-pronounce
f9254cd951804e8cc763574f1696c93ab7d8353f163d66309964b20c4e55da2b	ศัตรูพิศวาส - ชาตบุษย์	th	difficult-pronounce
fc0700c486bccc72d2c6accb862a3abfd1a9cd669f2ee738718207ffefb75ddc	วิมานกระดาษ - สุภาว์ เทวกุล	th	difficult-pronounce
f442e385a5f4f2c1b32e170baa44e191a6c99d9338b014128a5d2ad4d0973d0f	หลังลับแล - กฤษณา อโศกสิน	th	difficult-pronounce
fa073fadb141bf1fe256e37f6a3d80429fb5ed40bda72ad11ad5b810e95ebddb	สงครามสวาท - พัดชา	th	difficult-pronounce
fe38ad980aa57ec4453914f152915e01e498bf2e4c697c169303b1e60664a11e	สิงห์สั่งป่า - พนมเทียน	th	difficult-pronounce
ff3060315da89fee9529278d16ed0dd3d7fdac4cc4446648b8ed7e6dea1eeb28	หลงเงาฝัน - จามรี พรรณชมพู	th	difficult-pronounce
df456c89ce3167fadd5253efd7566d1267c22cf9116d75f4490931a3ebad066c	อุทยานเครื่องเทศ - กฤษณา อโศกสิน	th	difficult-pronounce
cf1f5ac4dd7eee9649aff87fcc282fa82c9b71f90ed0fd14f6da7eebfed2c20d	วัยเช้งวับ - สราญรส	th	difficult-pronounce
ecc369582be12826def2da76dff94ad894c111db94b7a12c7f5b25c99ef33ca7	แววมยุรา - พนมเทียน	th	difficult-pronounce
f1ab6198d7c64497b66dee656f909472aed06a68df74822f692715d41a46072c	ศิขริน-เทวินตา - โสภาค สุวรรณ	th	difficult-pronounce
eb817452cd4acff3678a2e7572fbd1de909033310b5199737c9f6a90e0da6216	อมตะ - แก้วเก้า	th	difficult-pronounce
f886fdeddf18b2adf80f6b4bb6a1b319ac4ef5d861f309409f00b1267bc5782c	เลดี้มหาชน - สีชาติ	th	difficult-pronounce
fd2260ea121894a9a1d101488e979a0ac5ffe8aa5804bece48c442f79504e3c0	หัวใจจำแลง - ชลาลัย	th	difficult-pronounce
fb3182127b1de87ebfba171de5437753d533ffd58dfb9a3312be6b842a8354c5	ไอรัก ไฟแค้น - ช่อมณี	th	difficult-pronounce
ea9cf25456a8372d7ed35e8b2db9cbdf124517a4c55a7436a531c84e4eee6cb5	วังดอกหญ้า - ว วินิจฉัยกุล	th	difficult-pronounce
faf68baf3c2e2c876ac9f5b6b337ff37bcbd9f9b174c25aa61644488a450822e	ให้สามารถสนับสนุนเอื้อต่อการประกอบธุรกิจทั้งภาย	th	grammar-or-spelling
aaa28cede54226498ffbc383196419f4085d0b5e80e9412711b38d3a8d1d62ee	ฉันไม่รู้อะไรเกี่ยวกับเจ็กและหกเพนนี	th	grammar-or-spelling
0751cae681788d3298a696560b5a79488d230c3637683b4b906fd62dd8138001	วิมานดวงดาว - โสภี พรรณราย	th	difficult-pronounce
0c2b803721ceacdec63f837b2beaf77b5b8ba3fbac44a2c575af81c3bf203bdf	วนิดา - วรรณสิริ	th	difficult-pronounce
045335beda85845cbeba04468f1c154c783154579edea98aa86d627b55d8851a	ปั้นหัวใจให้ปิ๊งรัก - ชาครียา	th	difficult-pronounce
051d7865f26e419a4500dd8a4ce62d5d0ca10a138a1e8ae8910c8260f992e5e2	เลือดแค้นสีชมพู - ลดาวดี	th	difficult-pronounce
0b611f863ceb572d1ecc6079dd8840e11f9ae47ab083791b49692f02d7e19c86	เส้นทางที่ใฝ่หา - ชาครียา	th	difficult-pronounce
0d054168437f61fe1dd014937ac062bc6db68cd791c94c3ad7cfa9c23c6c2545	อิตถีเพศ - สุวรรณี สุคนธา	th	difficult-pronounce
03c5d978df4dc02f763f43846b6ef10e5cb15eeed288361dc769727b7a5fd94d	สิคีริยา - โสภาค สุวรรณ	th	difficult-pronounce
0da15d6e8ea32c0545084add7fcc5c3560cc40cf1ceea63ca489c8cc8fb9b964	สุสานภูเตศวร- จินตวีร์ วิวัธน์	th	difficult-pronounce
089ee0e377a318f7a9da2e214f6b3d27e6dce1962e0ff89400b547b90c2380cb	สองเสน่หา - กันยามาส	th	difficult-pronounce
0f315a489d531514b952d01a32c8be94fcdbf9b71b28579bd466ab0847c4db8e	อมาญาส์ - จันทรำไพ	th	different-language
0d023f176caf2e992094c6262d6917d007016c5d92aaa09f1b5f85e6e195902b	หัวใจเหลือเดน - สราญรส	th	difficult-pronounce
03ad10dfabe80b14cf1bf6d929b6a81ae1048dcf181cdf1d66101348b91d659d	โสนบานเช้าคัดเค้าบานเย็น - ศรีฟ้า ลดาวัลย์	th	difficult-pronounce
000e87cbb0d4e190ce1c49d783ca96e5c93b09f8bd1b570df0adf44b4cc54a66	สายรุ้ง - ทมยันตี	th	difficult-pronounce
fcdc0368bc3b83a6b86a83df91e890f760682b70b668cbca3130a665399bda68	วังพญาพราย - พงศกร	th	difficult-pronounce
0e346f7909dc401763c311fff603ccfa3bc818f997afd12ba71891ba1474511d	สัมปทานหัวใจ - โบตั๋น	th	difficult-pronounce
157832cec2fee00b65d1cb769d961cebdb96570cc3bbd1d61bd5e59f382cec36	อยากจะรู้นัก - พริมโรส	th	difficult-pronounce
0b3c70cceb4ef7d9ec2661315e2b4d5501bcb4ffd1da1cab213da9cb5ca5416c	เวิ้งระกำ - กฤษณา อโศกสิน	th	difficult-pronounce
14e33c3e7c22deaf3d3e1b72bcf5d62d21af26fc9be1972c4d982b8fda0dd41f	วันนี้ยังมีหัวใจ - กันยามาส	th	difficult-pronounce
f59060ca4eac3bf0aa1c8483bde56b6b5e5636787f819f1d65d436a5fb842c82	สนิมหัวใจ - วลัย นวาระ	th	difficult-pronounce
f63814c96436ef9e183aa0f43706b61bc02190044db4e2b010a38cb74fcc12e0	สุดแค้นแสนรัก - ภควดี	th	difficult-pronounce
17ae13d95a728f79315b6ce6657f4ffdf829da48ada9e7c09d949edf32022e93	คุณพูดอะไร - ทำท่าว่าลูกแมวกำลังพูดอยู่	th	difficult-pronounce
164e9567d0dd93c364ce9f16be6411c145b36f57b74eacd2bb8e236334505d4c	วันนี้ที่รอคอย - วราภา	th	difficult-pronounce
10dd0ed549cc2e8fdc21d2bc1ffc5d77695ed6fc42244fbbcb0ddbbfccfc15c5	กระเป๋าถือของเธอทำจากหนังและมีที่จับเป็นพชร	th	grammar-or-spelling
c0d1f2faf673706219d8c04d7ad47b3bda79e6174aa7e4937f655807b361df3d	รัฏฐาภิปาลโนบาย	th	difficult-pronounce
ee50debd87535a0ddee80b752e96549b7d471f5e742fc0034083614f00cd2d09	ก้มเกล้าเค้าคุดกะหลาต๋า	th	difficult-pronounce
1bfb868695240d372056b3e9b2965198d9761c3fd9455699d78b19b1d280135b	วัยสวิง - เทพเทวี	th	difficult-pronounce
3a9cc7164e1a14bd8147b27fff5b95e7cdebf7afd1f2ad87323cad7861828308	ใช่ค่อนข้างดี - กวีนิพนธ์ อลิซพูดอย่างสงสัย	th	difficult-pronounce
46f7c2deb23cb30afcf7f66c446a7ae597c50c1358e6df9cfdc8de1c0c251dfc	'เป็นเรื่องที่คุ้นเคยกันดี !' พวกพีเจี้ยนพูดขึ้นเชิงเหยียดอยู่ลึก ๆ	th	different-language
56edd83d428a875a96207b4cca7cfa8178780a18e4a5105cbc256e1be5170c4a	พวกเขาอยู่ฝั่งขวามือด้านข้างประดู	th	grammar-or-spelling
88bd4674984cfc539bcf6e9794b8ce89cbda7abaa309f94e4ba50f0282b8a31f	แกงมันหมั่นปัจจุบัน ติดไปทางหวาน ไม่ฉุน ไม่เผ็ดร้อน	th	grammar-or-spelling
dd2cf0954fce9f7102229112601eb812f64b8f09401209b7944576527ff710a2	'ฉันหมายความอย่างนั้นจริง ๆ' เต่าจอมครวญตอบกลับอย่างขุ่นเคือง	th	difficult-pronounce
f1a68992688497e4b77e1dd8043b68f9e7f88a8cc84a13a524116d4738d95ca2	'ข้ารู้ดีว่า ช่างเข้ากันกับเจ้าดีจริง ๆ !' ราชินีตรัสขึ้นอย่างมีชัย	th	difficult-pronounce
62227f794f77973dfd9736763a82a0dd92ba7223680be7875314672cc6dbc09d	การหัดขับรถยนต์ ไม่จำเป็นต้องเป็นวิศกร	th	grammar-or-spelling
56347a83f603e2b10b06c6ec46b7b55a2811fc1906344f127b85cd3b1f301e7d	ในแง่การยืนยันว่ากูไม่แคร์	th	offensive-language
2aed52f3882ca5804b68b9d99b5941169c1d94cfbff667f327d58fcd5772c3cd	ถ่ายรูปมาแชร์กัน - หรือถ้าขยันขึ้นไปอีก	th	different-language
2aed52f3882ca5804b68b9d99b5941169c1d94cfbff667f327d58fcd5772c3cd	ถ่ายรูปมาแชร์กัน - หรือถ้าขยันขึ้นไปอีก	th	difficult-pronounce
f8c1d4b24e7a49c6d574ffb98c08c22084138054db3fee6aa5d071b793aa9e22	วันที่รอคอย - ทมยันตี	th	difficult-pronounce
7291d968173ebc1a21d97fdf11e3a4572bdfd19fd6ed54473ed55a7de15f885c	'ช่างเป็นดอกไม้ดอกใหญ่ ๆ สมอย่างที่ต้องเป็นจริง ๆ !' เธอแสดงความคิดต่อมาของเธอ	th	grammar-or-spelling
b4d541d25818799b1c62ddd19a7b672efffc044989c8058a53eb71ade399a276	ถ้าสุนักออกไป อารมณ์ของมันจะยังคงอยู่ !'ราชินีร้องอุทานอย่างมีชัย	th	grammar-or-spelling
682e80abb1aa8c4ee87f31d8c1146e2e5f5d945b9beff4d0c6a70f8c687b49ee	แปะฮวยแปขี่เฉ้า	th	difficult-pronounce
0e9c9875e67249cc47ac6f56c67eb8c9d4dc31db46e0dc0e1e69cd7318a4cb48	ในปากประตูมีกระดิ่งอันหนึ่งแขวนไว้หั้น	th	grammar-or-spelling
05a4f19e318dfc1b0a41b03bd4d143c03564049aefbc34bb65f94b69f38f8b55	แน่นอนว่าทำไมทุกคนถึงคิดว่าทำไมเธอถึงล้อมเธอ	th	difficult-pronounce
a4b12ee893de5b69ee7157b0a21c22964826fadc6186bbc7bd16be142385794b	คือเราสามารถเว้นเวรรค	th	grammar-or-spelling
c3359b4e0e81d74d7aa6c4deda948394e89a4cc78d44434af454c455474b8c9c	'เบอร์ตี้ - ปล่อยฉันไป !' 'แต่ฉันไม่ได้จับคุณ'	th	difficult-pronounce
68632921d5f6383de31ba6683f31e2d15a0a708668a2652974c76a4823ccdab9	'จริงมาก ๆ' ดัชเชสกล่าว 'ฟลามิงโกกับมัสตาร์ดต่างก็กัดด้วยกันทั้งคู่	th	different-language
1feac909dd1af44081672449e500855be046f123792827b54810feb86082a561	หนุ่มร้างเมีย - วลัย นวาระ	th	different-language
27dfcae50766dc9bce047185d9a29d2e407b54ada00c692e352d139f4bf579b2	กฏมีความยาวนานและทำให้เกิดความรุ่งเรือง	th	grammar-or-spelling
c961f5f977a9ab0d47618094e271ac0b0dbe2aa900661b847d81467ed2e4581a	เลธิการสหประชาชาติ	th	grammar-or-spelling
46f7c2deb23cb30afcf7f66c446a7ae597c50c1358e6df9cfdc8de1c0c251dfc	'เป็นเรื่องที่คุ้นเคยกันดี !' พวกพีเจี้ยนพูดขึ้นเชิงเหยียดอยู่ลึก ๆ	th	grammar-or-spelling
10dd0ed549cc2e8fdc21d2bc1ffc5d77695ed6fc42244fbbcb0ddbbfccfc15c5	กระเป๋าถือของเธอทำจากหนังและมีที่จับเป็นพชร	th	grammar-or-spelling
a7c252ae288a56de867f22e53fe70ae2bd9f4df060fce9947f44249b329d42d3	ทุพภิพภัย อ่านว่าทุบพิบพะไพ หมายถึงภัยจาการขาดอาหาร	th	grammar-or-spelling
175f7552f021993ab3e106026b86c16f8ac38f6257ec47dbfaa9f3af34dbd236	หากที่นี่มีรัก - วรางค์	th	different-language
1997dd5f4d01a85a227e726e9cecb9432e2c48b783cab9f626aff42132ae2f8c	วิวาห์หน้าร้อน - วลัย นวาระ	th	difficult-pronounce
0299a4e8226a0a237c6bf9fe4380083823f45abbcf06a3dea3f4a8751f4b8ab5	อธิษฐาน - แก้วเก้า	th	difficult-pronounce
225ccf8f2d486dff45c4ba0461c3fcc2704877afc81b7c8fcc4200f9e265c519	หนึ่งเดียวที่ปรารถนา - จามรี พรรณชมพู	th	difficult-pronounce
1fb09bd2e9c4e70b4e855e38f060c38c05f25bdd5a21f3b8b40845f51373acf6	สองสมิง - ศักดิ์ สุริยา	th	different-language
36b3ec1763749e8f6e8041da48e401cfb8787c910fe0d216d461ae0e3752f985	อสูรเริงไฟ - นาวิกา	th	difficult-pronounce
3b2937e287df5607ee913f88f2bc31cccf771115fb87f560a34730477daba88a	อาถรรพณ์ป่า : เมื่อคุณหมอหลงป่า - พนมเทียน	th	difficult-pronounce
48dedc26314d2dc623db88ed898ee4989118efe38610b5cee5bf7f7a968b0c04	สูตรเสน่หา - กิ่งฉัตร	th	difficult-pronounce
36556dc42d63ee52fed081b267cc05a1efd3e81babfd358c0fd528b3b88151e9	เสียงกระทืบเท้าในหิมะเป็นเป็นเพียงเสียงเดียว	th	grammar-or-spelling
16fefc5f9fdc45dde7adbe82483873846a4a156bd1d2a1aabc2849b57008b458	สุดรักสุดดวงใจ - เพ็ญศิริ	th	difficult-pronounce
2946ae7a265e5adcaa3ae02388586f5b6552f5b23661d7ea2a62f30aca9f1dd1	เล่ห์ร้อยรัก - อรพิม	th	difficult-pronounce
3115ffe4a1395320c7c9bd90580ae486bffd50f1dacfeef6d9f77fb04cf50681	วัสสิกา - ว วินิจฉัยกุล	th	difficult-pronounce
4d1537fa0840113250bdbb972b9f5db0415e4580318cb4c0af60b2404b376c9e	วันดอกรักบาน - จิตรเรขา	th	difficult-pronounce
5069c2c289029d2fe418d80c77d2679048f5c1526b9547a62af789b33819aec7	สะใภ้ตีนแดง - สาเรส ศิระมนัส	th	difficult-pronounce
4fc24040103a3908883bd27d0fca4913509a9210f33bb51409d5eae68faf409f	โสดสโมสร - ว วินิจฉัยกุล	th	difficult-pronounce
3f6c39b1d05e4ddd7767ddd2767f729da13a9f6df065baf0cd8ffae4c805ae14	วงเวียนชีวิต - สีฟ้า	th	difficult-pronounce
3d4d3c75c05b291827cdef6da86e82373c0de98c568936209546f1dadadfeb71	สุดที่รัก - อาริตา	th	difficult-pronounce
2d91ae22fd1ef0094c830a7c255ab219cc872dbc3b9c3126b87d5edded88475c	อวสานอสูร - บุษยมาส	th	difficult-pronounce
468c102bbdb3319d14eed0913e23d9f30ba7fd0b102453efabe49d8c77076ca2	ฮานาเล - กีรติ ชนา	th	difficult-pronounce
b4d541d25818799b1c62ddd19a7b672efffc044989c8058a53eb71ade399a276	ถ้าสุนักออกไป อารมณ์ของมันจะยังคงอยู่ !'ราชินีร้องอุทานอย่างมีชัย	th	grammar-or-spelling
e5921f2c77f7c635dc4c80922dcf1316024c6be5b8d4bc911fbc2af1ebfb54af	โปรแกรมประยุกต์สำหรับการประมวลผลภาพดิจิทัล	th	grammar-or-spelling
e5921f2c77f7c635dc4c80922dcf1316024c6be5b8d4bc911fbc2af1ebfb54af	โปรแกรมประยุกต์สำหรับการประมวลผลภาพดิจิทัล	th	offensive-language
e5921f2c77f7c635dc4c80922dcf1316024c6be5b8d4bc911fbc2af1ebfb54af	โปรแกรมประยุกต์สำหรับการประมวลผลภาพดิจิทัล	th	different-language
359f0e8db537addbc60c5cf4c65b4eeca9f66a6ba50a42213ffd0177eaee2f43	อาบน้ำและผ่อนคล้ายในหญ้าสีเขียวที่เย็นสบาย	th	grammar-or-spelling
5248a21621d798ea70e97313a21df54721fc60bd10e89da375e2a4f234e8d968	สุดสายรุ้ง - คีตาญชลี	th	difficult-pronounce
b4d541d25818799b1c62ddd19a7b672efffc044989c8058a53eb71ade399a276	ถ้าสุนักออกไป อารมณ์ของมันจะยังคงอยู่ !'ราชินีร้องอุทานอย่างมีชัย	th	grammar-or-spelling
46f7c2deb23cb30afcf7f66c446a7ae597c50c1358e6df9cfdc8de1c0c251dfc	'เป็นเรื่องที่คุ้นเคยกันดี !' พวกพีเจี้ยนพูดขึ้นเชิงเหยียดอยู่ลึก ๆ	th	grammar-or-spelling
2c6561aa44ac318a1eeffae3ba0eef8bae24fe04f8f61e78a6129dce800878ae	โดยการสนับสนุน่พันธุ์กล้าไม้	th	grammar-or-spelling
1d27a46f1c9e42c165f8c43a0ad757957ea9f00037540384bb96b82da142f98d	จรดพระกรรไกรกรรบิด	th	grammar-or-spelling
292870e20aa0b69e9a0d70d9a0ba3f8687647e70976648cf23477ca5815867cc	ยังไม่ปลงชีวังสังขาร์	th	grammar-or-spelling
f4d6d6b23f21e32216a58c5f622206e270ffedf6d5357d208f0be2c2a90bb995	จิมเก็บกระเป๋าเงินของหล่อน ขณะที่เฟร็ดเปลี่ยนใหม่	th	difficult-pronounce
dcb905cf2d34d2096fed6a3ada144b02329da045e4f106c36836964543a53fd0	คิดว่าโพสต์ในเฟซกะในทวิตเตอร์สไตล์ต่างกันแฮะ แบบ "เป็นไปเอง"	th	offensive-language
22f13964bc1a50b07e8a54e785fd2828126494e5fcf82303921bbbc29071a990	ใช่ เธอโกหก มันเป็นเรื่องโกหกที่แย่ เพื่อนของฉัน	th	offensive-language
2ff02e4bd37365e8f4985892877a8a3c182de4a7ff4b7c682b0fef9dd67b6421	แม้แต่บริการฟรีอย่าง	th	grammar-or-spelling
191eff0955b1b03640544d9ffd89b40912fcdd3e43174d8abc4b1de6bb344148	อ่านแบบสลาวิก เหมือน อ่านวีดิช อ่านมาติช	th	difficult-pronounce
96e8d3b77b03def22ff24610ecc1d6f303d125accdbc94f54a104cfe87bb4e0d	อ๋า คงต้องมีคนหนึ่งไปเอาบัตรผ่านพวกนั้นมาละล่ะ	th	difficult-pronounce
96e8d3b77b03def22ff24610ecc1d6f303d125accdbc94f54a104cfe87bb4e0d	อ๋า คงต้องมีคนหนึ่งไปเอาบัตรผ่านพวกนั้นมาละล่ะ	th	grammar-or-spelling
252ade69f3f76b6fcab9857071f493caee0b8ebc04bf48621d07ada09e919fd0	ยิ่งพิจารณว่ากลุ่มเป้าหมายแรก คือผู้สูงอายุ	th	grammar-or-spelling
52cf432f1e5713979a5178999118c3abc31b9943e0b0b25a27d5bf4a35ff7bd5	เหมือนคนละฟากฟ้า - วาสนา	th	difficult-pronounce
2fb25b64cd551e2fa09766c252cab7106c99b4634fb6769d3187a4ad8f9cee4e	รับรีวิวจ้า ไม่รับเงินด่วย แต่ชมจริงด่าจริง	th	grammar-or-spelling
57a8ec3ec633dd5a1255a18bfb8b5694046e37615efa363410b0424b8d65d759	พูสิ พูดได้ไหม เขาพูดขึ้นทันที	th	grammar-or-spelling
52cd963ebf8300ea6166432e3cf42d27a50de4c54d54fb88f21f7269a1425809	แปดสิบเก้าองศาฟาเรนไฮน์	th	grammar-or-spelling
576580cf1ff557f2f27dc553cf35f626720099987c08eb608f5257773a916f43	วิมานน้ำผึ้ง - วลัย นวาระ	th	difficult-pronounce
a7c252ae288a56de867f22e53fe70ae2bd9f4df060fce9947f44249b329d42d3	ทุพภิพภัย อ่านว่าทุบพิบพะไพ หมายถึงภัยจาการขาดอาหาร	th	grammar-or-spelling
59e6b07f704de7910c728108ce84fa7c155d2ee54bbeef8f9d18b038b57711e3	วิมานเสน่หา - ทัศนีย์ สีทอง	th	difficult-pronounce
380a529ebf8618329265c18599905bcab2e6843816463d9997770bb093963ecc	วิวาห์อลวน - วลัย นวาระ	th	difficult-pronounce
1276c5889b9ce8df6d68c088a99edf8919303bc51b75675acc23bf16953fd713	สาวหัวนอกหนุ่มหัวใน - นลิน บุษกร	th	difficult-pronounce
556272b4afcae2e96838572029fec3d270999059b048072f2cad3d749e8239f8	สะพานอธิษฐาน - กิ่งฉัตร	th	difficult-pronounce
